City,State,Month,Weather Condition,Temperature (°C),Humidity (%),Rainfall Chances (%),Wind Speed (km/h),Fan Power Consumed (kWh),Light Power Consumed (kWh),Mixer Power Consumed (kWh),Washing Machine Power Consumed (kWh),Phone Charging Power Consumed (kWh),UPS Power Consumed (kWh),Grinder Power Consumed (kWh),AC Power Consumed (kWh),Heater Power Consumed (kWh),Fridge Power Consumed (kWh),TV Power Consumed (kWh),Total Power Consumed (kWh),Required Power Supply (kW),Current Power Supply (kW),Power Supply Status
Ballari,Karnataka,May,Sunny,39.62287584481598,83.278277114459,3.0174907727363642,27.727447015221152,0.3287348807038182,4.456791019843732,1.6672905624335042,1.9546397301702403,0.41593907742290726,0.6506976447734267,0.29687998652700764,7.700474508546592,1.800555990938502,3.209837788311753,1.399296088359453,23.881137278030938,0.9950473865846224,1.1746877369057704,Sufficient
Kalaburagi,Karnataka,May,Hot,34.256736954709694,50.92939962493439,22.971209655103642,0.2818396388726119,4.78603310588309,4.59928153291065,1.706233172892126,2.600913461986229,0.918025783958166,1.0087512550246096,0.3204418090711335,9.223291635393243,4.505390856800509,1.263232672378027,2.3777617136662936,33.30935699996408,1.3878898749985034,0.8326837373579762,Insufficient
Chikkamagaluru,Karnataka,May,Rainy,21.894228395698548,85.50074831757405,93.3664362684919,25.71386066073613,0.9260837500138369,1.2391707137225683,0.45329770900151733,2.1666167331738557,0.8215918859066297,1.5900562330636796,0.5932720476233365,4.6231899940010015,4.977887666864823,4.120438504645252,2.927777623135702,24.439382861152204,1.0183076192146752,1.19215865426725,Sufficient
Bangalore,Karnataka,June,Rainy,38.31878670225049,80.53341346726425,6.058174592461318,9.073565060305755,0.1588822135811352,7.714231300239289,0.4995229325185102,1.3099446606999923,0.21669252757080126,1.257391008442146,0.9049974968496795,0.08672289187244608,4.56836044727763,1.103087127750801,1.3138412596133224,19.133673866415755,0.7972364111006565,0.8219906031165186,Sufficient
Mysore,Karnataka,June,Rainy,23.54983798030284,35.90941122748032,26.490538185000602,0.8561487860536698,1.1772617075101943,9.655608640904163,0.6691843639390158,1.8614153778350677,0.8317021325735564,1.5807018319622514,0.4554865055317714,7.590944153891861,2.799593389474695,3.3089973863324076,2.3880098611801603,32.31890535113514,1.3466210562972976,0.6888682691036376,Insufficient
Mangalore,Karnataka,June,Rainy,20.508327169881355,92.16163167334108,35.43437462961892,29.63963755549695,3.0215901632505506,9.583786122787966,1.7749683300351726,2.6794868598783985,0.7403604711661924,1.75154100760294,0.9281225621005681,0.48449246694996617,4.6758522518495775,3.3465628271999153,2.9595981863708434,31.946361249192087,1.3310983853830036,1.794806712454956,Overflow
Hubli,Karnataka,June,Rainy,27.45034922920837,48.3099530788204,27.52340230024455,16.941765277193717,4.833962999199754,8.048295878010654,0.9995214571532989,1.3082913244286705,0.5421998300276921,1.1110067644069457,0.20241231935748139,7.2712015645806645,4.934587341018548,3.590087132143699,0.9501155956893699,33.79168220601678,1.4079867585840324,1.107943058927121,Insufficient
Dharwad,Karnataka,June,Cloudy,23.8439506902183,70.6787511462351,25.89930257407893,26.525674911279697,0.8651758913278618,5.341200203341514,0.07522756972839661,1.4477474369458583,0.003556930183158502,0.3241954935152398,0.9636659087946042,9.475751866238257,3.822719691267472,4.812247289100502,1.0431679603597859,28.17465624080265,1.1739440100334437,1.4705857886374902,Overflow
Belgaum,Karnataka,June,Rainy,29.94236882548342,30.316563936285505,93.30024758207631,6.6448858162574895,3.731541633026544,5.314923717529218,0.1779431651028336,0.06497839424087071,0.043936100099943864,0.5583082535121908,0.4373352495419265,1.0077180248053441,0.06364736318637154,1.6604349254575341,0.8456892716140648,13.906456098116843,0.5794356707548685,0.2993386061665257,Insufficient
Tumkur,Karnataka,June,Rainy,26.92650325109151,80.88988816104177,73.9519417407048,8.647897983361183,0.258771586395789,6.962334906177508,1.166490758262179,2.6966603830405305,0.8874700609273556,1.3988550929906316,0.5917622869464859,6.0336167540937495,2.1912179256937634,4.010466322122987,1.347216306546978,27.54486238319796,1.147702599299915,1.523795776772766,Overflow
Kolar,Karnataka,June,Cloudy,27.8774659095631,52.499727345973355,61.9647537268397,22.299217932827514,2.2150065304482696,6.771048250178039,0.4726458178205124,2.464166126545882,0.35751396577241745,0.11004813618593556,0.8523460521224906,6.424180078116809,3.2275766950719302,1.082381917579902,0.7471226773646531,24.724036247206843,1.0301681769669517,0.8125123973620637,Insufficient
Chikmagalur,Karnataka,June,Rainy,23.31827987942122,32.45122073547117,12.412055434994318,27.793119435683728,0.11838138873418058,9.467177132647606,1.101189317847366,2.5764998767780107,0.353704642982257,0.37089215304297185,0.6679167801373034,0.5346047217124705,3.826015055523968,1.9448942244024296,2.1625267766128218,23.123802070421384,0.9634917529342243,0.6978972700302681,Insufficient
Hassan,Karnataka,June,Rainy,27.209568053303066,86.82523031314776,21.21599782448923,13.405350265192796,4.873491227156508,1.7385683694683929,1.6706287839397203,0.8613957500474965,0.8042558798364036,0.005147595987339937,0.734310549434621,1.998452248293111,4.8845570408350385,1.58679397261922,0.20980011647363028,19.36740153409148,0.8069750639204784,0.6554591872176313,Insufficient
Udupi,Karnataka,June,Rainy,21.79709166800046,71.932666406588,95.71606808948341,0.9052769257859794,1.6134552642155497,6.721097786637779,0.7214070405318576,2.3569225592222045,0.44504142091449994,0.7088088587782915,0.9486432050594339,1.0867710706908562,3.0553725905055624,1.2387575553133363,2.2123703592684367,21.108647711137802,0.8795269879640751,0.4593847308684111,Insufficient
Kodagu,Karnataka,June,Rainy,24.994120206699044,80.77511495525228,86.24082828911884,7.873170139324991,4.1471827094829585,3.2906918052655953,0.6742953433248107,0.9512632156205214,0.6884320518864306,0.011446896303747067,0.6126838718407925,8.13352469935137,3.625809139419282,3.5309141748137254,2.7379286243146272,28.404172531623857,1.1835071888176607,1.0844878285704211,Insufficient
Bagalkot,Karnataka,June,Cloudy,16.93434500603007,40.17956209665069,72.8302816443736,26.820041494293868,2.6858647810487266,0.6223816962119133,1.2028756965212892,1.5641419148464997,0.024800658692067712,0.8489086348251207,0.7805878398332996,2.7087378494598937,3.203747995511681,3.818003349970607,2.16188585746673,19.621936274387828,0.8175806780994929,0.5692546223379454,Insufficient
Bijapur,Karnataka,June,Cloudy,33.32863241317659,63.853250149085376,59.639681566063494,25.968879078719024,2.613584852827165,9.363348695136793,0.7120724460821779,1.9564500865725098,0.7416492970786236,1.6147174117291194,0.68699334160152,7.550541307078716,2.1398399365989356,4.1157327458161665,0.49542693020140727,31.990357050723137,1.3329315437801308,1.3707122704883663,Sufficient
Chitradurga,Karnataka,June,Cloudy,34.4969061337233,67.94703870245007,90.60082146397633,18.060956004602478,3.7323891568000365,1.634097791440433,1.5276325538659812,2.066055094114841,0.08617252711645706,0.5120387197592917,0.5723464505568715,3.4797157268286383,3.070881129666674,0.406374569530652,2.6465721041513888,19.734275823831265,0.822261492659636,0.533950481664856,Insufficient
Bidar,Karnataka,June,Rainy,19.66796532746134,68.83655319322969,38.73407804246143,15.185429520128986,1.695619873361958,5.161950122823718,1.9149921883318797,0.4814122575410288,0.837079900465655,1.2884837556630975,0.9691479948503425,4.266190401631189,2.121337004884018,4.784328987951492,2.1730410086183505,25.69358349612273,1.0705659790051139,0.6522127118771383,Insufficient
Gadag,Karnataka,June,Rainy,29.54871332732143,56.9345769110336,65.6586682544469,17.29426717482022,2.493622046589819,6.85932292592709,0.8258503433342963,1.6601627429876724,0.6457079061166611,1.6819912933111214,0.686921605693161,0.9178346101412982,3.072914479118027,4.263601186025607,0.7264585266442423,23.834387665888997,0.9930994860787082,1.0919892068313597,Sufficient
Haveri,Karnataka,June,Cloudy,18.35006318030335,96.40435316397888,32.32897132169709,28.04369901696134,4.8379862811420935,9.492285011362705,0.05306717947233652,2.4454386558611594,0.7635339170174769,1.2134182694484552,0.03848498178280246,3.355816663731266,3.1228018336154575,4.648780025259882,1.5140582600462729,31.4856710787399,1.3119029616141626,1.4335724473918297,Sufficient
Koppal,Karnataka,June,Cloudy,34.47935834027672,89.54336605165982,68.67540280391894,8.496276248884168,0.20306449393484471,4.351260551577737,0.3625545669033461,1.1211360538681965,0.0680345511292817,1.4503067976884956,0.7939166922073752,3.458762360335098,4.796645818855899,3.0550303878311853,1.670924718728712,21.331636993060172,0.8888182080441739,0.7722808090726977,Insufficient
Raichur,Karnataka,June,Cloudy,16.25380895717932,76.16530915344742,95.97555211565711,23.983284668046608,3.7866520447258023,8.596185869776011,1.1864243896950333,0.37014568056071995,0.9094510720661895,0.6953393287118559,0.1342049954717448,6.7716246596488725,2.2807621606335293,2.0053431772772456,2.1951849388965328,28.93131831746354,1.2054715965609808,0.6081636361476266,Insufficient
Ramanagara,Karnataka,June,Rainy,20.606103054036133,98.6436616116073,95.08040431288076,26.77285028938394,1.9003162017905262,1.4251672525687897,0.9412839637318868,0.7985159027174785,0.44022095832667785,1.0779715112558044,0.44250023990054144,2.7261872448565114,2.5333548985814063,1.0498740465737688,0.1366177075079682,13.472009927811358,0.5613337469921399,0.5022986238842321,Insufficient
Shivamogga,Karnataka,June,Rainy,28.17813213750126,37.78001231741103,82.33126210132637,9.944241005005779,4.421297003682173,3.3758641008156687,1.1144194320314889,1.5897459488513919,0.46051533480182916,1.8762202596676678,0.9485573125785317,3.3019821774365674,1.131431750324997,4.073587309760727,1.4351765219886194,23.728797151939663,0.9886998813308193,1.1955864792323025,Overflow
Dakshina Kannada,Karnataka,June,Cloudy,20.804556592465808,77.8030782039497,44.62365086872544,21.141296386779697,1.3422703877800346,6.890450252853919,1.6857208170043594,0.6600551306187484,0.8947783126335959,0.8496734620543707,0.1982490628014364,5.090339965157749,0.8825284595027166,0.9565548213760217,2.1151312590811204,21.565751930864067,0.8985729971193361,0.6060220165079844,Insufficient
Chikkaballapura,Karnataka,June,Rainy,30.02688352868109,60.67626348700087,95.40682440087276,8.3704415105046,0.16785783152752698,1.5503774295808703,1.2866574332310379,2.877237598540696,0.6145537538831587,0.3351921458211231,0.25497510914694044,9.935748102364863,3.4902559947419647,1.1764423078468034,1.4400663148792225,23.129364021564204,0.9637235008985084,0.7614026806296357,Insufficient
Yadgir,Karnataka,June,Rainy,24.507014856079756,83.57212542182467,65.13593434533753,2.4891368504093334,4.187663523802112,6.562657320233134,0.31314666602078867,0.055158241140141895,0.10414546864563878,1.4886319382909334,0.9879364544214095,4.957180476681231,0.7897613915803137,1.9224574128492478,2.238994520909584,23.607733414574533,0.9836555589406055,0.9792438969359114,Insufficient
Mandya,Karnataka,June,Rainy,37.86438409591827,41.8358696190589,89.75481146800949,13.784606155111378,4.494543606109488,6.987793796265976,1.265597041458622,2.603584960851668,0.1500398021664856,1.8099013640360724,0.412822499510515,3.216218035458671,3.242143404644491,2.058699254950665,0.13243553232865246,26.373779297781308,1.098907470740888,1.4753432645845859,Overflow
Chitradurga,Karnataka,June,Rainy,23.788014114675025,44.44900346451939,18.756301705525736,1.782360375143337,3.7182154226408577,7.550036576677703,0.055860647402500296,0.7362934909323646,0.0041423197362879804,0.9170970824865501,0.24868460854148244,9.250491451251913,3.172884476989794,4.173111060298646,2.5514266726325223,32.37824380959062,1.3490934920662758,0.9418837842858272,Insufficient
Davanagere,Karnataka,June,Rainy,23.296623443023268,43.734032396107516,38.39677134606292,19.348541537888362,4.410019698734809,7.190155832428128,0.588220881972126,1.3372751251703048,0.5690774598618626,1.8445514869104327,0.4626644649467181,1.0221817857781446,0.8430508131120568,3.334667959327274,1.61978894503661,23.221654453278465,0.9675689355532694,0.7461820873954451,Insufficient
Ballari,Karnataka,June,Cloudy,25.790435941843903,60.35815499064961,17.22528480524056,13.55356717427792,3.1372674575702435,2.0073222562459625,0.4883414581695007,0.3430462769952607,0.9164925071604048,1.4988257504053044,0.24644269368892247,8.077561977055275,3.507907206512429,4.607901805484341,0.422317461539211,25.253426850826852,1.0522261187844522,0.8729167786663447,Insufficient
Kalaburagi,Karnataka,June,Cloudy,30.76323666802494,64.11250486165216,31.020768480512583,13.36412034975315,0.9101519088684773,5.123413535350836,0.9373104392903131,1.2807043336075572,0.06631296135041709,1.9460554440991635,0.8821682900711812,3.852866836032783,1.060671349346714,2.7867165418731714,0.9029289523139238,19.74930059220454,0.8228875246751892,0.510230318715198,Insufficient
Chikkamagaluru,Karnataka,June,Rainy,22.438367731038394,44.138349531712855,49.73187924259711,18.450116542419742,3.293646247387661,7.076275996381744,1.670454969393017,2.9197849777223226,0.32607212647447836,0.5675992207685452,0.060799599895287826,2.2030499463031896,3.885556008411266,0.6933586236301442,1.6791628079626002,24.37576052433026,1.0156566885137608,0.8944412372395112,Insufficient
Bangalore,Karnataka,July,Rainy,33.44060977152159,45.72535660037704,21.135654613481435,9.256246478160865,3.518284047959031,6.953059734434399,1.6361789288117692,0.972236924940144,0.8737568263634684,1.0044754501979043,0.42830200188127854,2.6159926376710843,1.363090025856396,0.5879383070362704,2.8557953264397424,22.80911021159149,0.9503795921496455,0.535357409760033,Insufficient
Mysore,Karnataka,July,Rainy,21.13333849231175,55.764016168662025,80.56231252097554,28.202595862434045,3.450270461223946,9.651234013491726,1.0914010423802671,1.6907235743845863,0.7555260344968558,0.677540298804095,0.27212471468537436,0.035334463565931395,2.670619001241974,4.213088685822888,2.517598297708754,27.025460587806403,1.1260608578252669,1.6210687246517437,Overflow
Mangalore,Karnataka,July,Cloudy,36.18646108513067,36.78451081576375,15.568172117395552,26.829098716476434,4.92187263005727,0.3087199976784527,0.5368910956630382,0.6871273140485675,0.23248789494911992,0.9975189540468257,0.10742398593739622,6.658591280705702,3.440689168264539,2.0332635735252613,1.025141429117681,20.949727323993855,0.8729053051664106,0.7528774813057445,Insufficient
Hubli,Karnataka,July,Rainy,24.296527941514245,77.43255702184865,75.16631869521997,26.104938613435852,0.3740311106622435,4.05250545849626,0.9052705494490196,0.4040117696387071,0.13151932025418123,0.19327765877410963,0.3142148818856385,3.8114859921781385,0.8530629583888155,3.6556142007745382,1.819954887502134,16.514948788003785,0.6881228661668244,0.5142475221415366,Insufficient
Dharwad,Karnataka,July,Rainy,17.7519337230765,36.55562649550415,89.28700831843302,29.653552662421472,0.10623237106577643,0.4620469546739536,0.3469805200138709,2.6415170871620335,0.03618968936314504,0.6050734914851845,0.8692703946054892,9.265597700441187,4.398024475962625,0.4669863561676185,2.0966445604238837,21.294563601364768,0.8872734833901986,0.8657326503996073,Insufficient
Belgaum,Karnataka,July,Rainy,26.171296435060285,93.12747676220124,25.63813704786839,12.460895164437446,2.7144078892665666,5.715465329504256,1.537318365144195,0.4048350352918537,0.0870240784629771,0.5076557200721308,0.6749462918578709,2.0637614830137343,4.307701892343159,3.239864166370801,0.06768747381780005,21.32066772514534,0.8883611552143892,0.5760635898085567,Insufficient
Tumkur,Karnataka,July,Rainy,17.385990896926145,73.38164623725936,24.24964837325121,21.225121691182405,1.6798371145174074,4.598645883841023,0.45898113817318564,2.927332858396314,0.47696010555796686,0.40919548913288883,0.06144687593146747,8.263986231056673,0.5035077917187464,4.695752488811426,2.4799074956319167,26.555553472769017,1.106481394698709,1.308592761308595,Sufficient
Kolar,Karnataka,July,Cloudy,37.438808894841024,67.67019426906437,62.77406893236011,23.42827063845622,2.2073235582214243,5.920218237669417,0.06198522747611168,0.3302618840958653,0.40812110137687085,0.023981109438588444,0.1770399654961844,8.7395902786911,0.9062350509216366,0.47230374349579496,2.1903471457603025,21.4374073026433,0.8932253042768042,1.1619465773904327,Overflow
Chikmagalur,Karnataka,July,Cloudy,35.01583140871506,41.42608912685444,58.28730661385985,8.809798974000898,3.782441711836593,1.5666519585014504,1.318274300108385,1.7665555146509213,0.6588293588028346,0.6739620226857825,0.8024107910195551,2.7281365777902398,1.8762616049679752,1.348222019593535,2.6522194958129828,19.173965355770257,0.7989152231570941,0.4653950300586611,Insufficient
Hassan,Karnataka,July,Rainy,22.53068171923286,93.99040023536237,29.760344561278863,8.866559405759244,3.308305726004837,2.807031884710648,0.38814039091125085,1.2131975349899924,0.7500414950557509,0.14230316990382463,0.3088221136372752,4.868965096372827,2.8789901762701935,1.2252646966685217,1.0226497405507762,18.913712025075895,0.7880713343781623,1.118637002692237,Overflow
Udupi,Karnataka,July,Cloudy,18.144309021167693,42.76837986645503,29.480379360926847,5.050691236068411,1.6678707596353415,5.650645049005645,1.6890963425364685,0.20688774288523537,0.014356952362187037,0.5594710444949285,0.9537417333189282,7.057431370489697,1.7433397709695782,3.240198694975053,1.4179898755548235,24.201029336227887,1.0083762223428285,0.9727799307248277,Insufficient
Kodagu,Karnataka,July,Cloudy,33.594395150292584,44.73751960970185,39.54042264444577,24.860900009484613,1.2893071421248048,5.931756358646275,0.5971449705532144,0.9891582886647086,0.9166494701833322,1.9694121467429024,0.96642817815739,5.752142764262614,4.5492158759687555,3.921059206716894,1.6581341775273386,28.540408579548227,1.1891836908145095,0.7058447915201969,Insufficient
Bagalkot,Karnataka,July,Rainy,20.668950711567362,34.36706502151911,17.500680415544025,23.747783231910994,4.833418296901514,7.544931160622683,0.5069653325144525,0.8336520317861091,0.3989288935154852,1.1384939906927913,0.8106176389535534,5.206699520411214,1.512599048170633,3.157215401139069,0.7150883232554339,26.658609637962936,1.110775401581789,1.6443291702653686,Overflow
Bijapur,Karnataka,July,Cloudy,25.05772262917383,96.10226573081027,22.90147163976598,15.885262302641483,4.194564901635104,3.2089456770407465,0.4103738705990836,1.4609546404917628,0.27446549272542364,0.31219728033078775,0.11509302521178555,0.12631641690076578,1.3840018331289423,3.9751193591327842,1.3108005234655278,16.772833020662713,0.698868042527613,0.7725839949394829,Sufficient
Chitradurga,Karnataka,July,Rainy,24.071261224169596,67.39121540868456,69.21689709230475,17.43993555925117,2.462074473897495,9.321466377625413,1.6763239605505542,0.4576401797510645,0.4446797416303665,0.5263389875819313,0.04189616774179561,8.860077653494628,2.5443060734869953,3.2521937870452957,2.2551269283202675,31.84212433112581,1.3267551804635753,1.86643884777091,Overflow
Bidar,Karnataka,July,Cloudy,20.867939789501868,69.55659183076725,94.01200197972518,27.39177069794029,1.7746946563249626,8.640526843424007,1.0989364671553474,0.568472294439755,0.592920112096562,0.9201550242697567,0.20274716154897554,6.350661651062506,3.1173785459009244,1.9812095641436156,0.37125284507849854,25.61895516544491,1.0674564652268712,1.265273381389437,Sufficient
Gadag,Karnataka,July,Cloudy,28.673692955836092,57.71680160783867,21.93579425942167,4.065767718736545,1.9475133900369501,5.573677021414065,0.2854616561627956,1.9480085011334154,0.446621897490024,0.4210198093653419,0.6206425542448721,3.49160908070958,4.309941829327422,4.173922687549818,1.0982870959784927,24.31670552341278,1.0131960634755324,0.5804379328540418,Insufficient
Haveri,Karnataka,July,Rainy,34.33722411021175,70.55397281821435,16.379161006324182,27.11336158833518,1.7614246358943164,9.509003363812054,0.7309933696189905,1.122779822928198,0.5198858543155082,1.3057249296920188,0.19337623001705662,5.109125154798209,2.79324870310476,1.9098630080502037,1.3908134469070919,26.346238519138407,1.0977599382974337,0.7206719000391825,Insufficient
Koppal,Karnataka,July,Rainy,21.672485269566412,41.88482539367996,11.186378892632376,1.272498938985257,3.4947587411019483,9.984320321391131,0.29650356816106194,2.118278315783793,0.5534491750182258,0.9128795523677851,0.00027040522174204273,3.5338384051322738,0.6456991562244102,0.8863539061653436,1.4831928467731117,23.909544393340823,0.996231016389201,0.5353910574284064,Insufficient
Raichur,Karnataka,July,Rainy,29.49120668456616,85.71710243433154,85.87906374455734,10.559044210985828,0.6480947540847182,5.98632543222902,1.773335001119336,2.846996819161614,0.0020716788744646886,0.9812679073146271,0.5996100994822733,6.29829078924176,1.8168732518635249,4.2511820558491396,0.024927720290772393,25.22897550951125,1.0512073128963022,1.5525428337104272,Overflow
Ramanagara,Karnataka,July,Cloudy,29.211330680440305,88.0380441886168,79.87447492774797,5.7880416511382835,2.829191144371368,4.9982603369333765,0.33523013884728425,1.3271589028949626,0.92417047966913,0.4686698942477425,0.6615072942477628,5.105075056797121,2.3771114681954892,0.8148657723871799,1.886364066677217,21.727604555268634,0.9053168564695264,0.8309523029078664,Insufficient
Shivamogga,Karnataka,July,Rainy,17.795908895530996,97.5301533411328,86.11612842916364,23.89935055015089,1.9726577766685254,0.9376158458230022,0.8641396935263841,0.3142781513104671,0.2532807053118673,0.024913337217601805,0.8765880199712924,7.618444928368407,1.0668332644765215,3.120184283673444,1.233107394608298,18.28204340095581,0.7617518083731588,1.0428030078677561,Overflow
Dakshina Kannada,Karnataka,July,Cloudy,37.242204030198074,77.46525006973573,29.594591094488376,1.2540380890114067,4.496969164713012,7.187961798931292,0.20990412921930157,0.8133073708777925,0.05746754225689388,1.9002075918228485,0.691137917861432,9.72029909685028,3.8051111736584216,1.0113447169575673,0.1909242545012314,30.084634757650072,1.2535264482354196,1.1684319731980761,Insufficient
Chikkaballapura,Karnataka,July,Rainy,32.18143782991689,37.9637724231502,56.72783564824285,14.732355680326847,1.9911853756106657,0.6521038648232191,1.191920532750203,0.4550266412927034,0.07082957407235069,1.7845467300102702,0.43179536398818974,1.7201688484000077,2.154954198227288,0.8635941653893736,0.8179191956453514,12.134044490209623,0.5055851870920677,0.318804621683403,Insufficient
Yadgir,Karnataka,July,Rainy,34.366723287988876,41.25127176394315,57.965084872857545,28.00413542089125,2.187903586972231,7.3885814585045075,1.7611842941947125,0.4488519266949754,0.520835039877968,0.599107766451453,0.5612276630876722,2.3644568982020964,1.271613439092239,0.6872172442846408,1.7595527959874486,19.550532113349945,0.8146055047229144,0.6238673129175889,Insufficient
Mandya,Karnataka,July,Cloudy,28.051308080880172,75.09670953339753,54.8672632252236,24.496743374144465,2.0372041086306143,6.336712589095383,0.42294211834178697,2.87278422608159,0.817013329338153,1.4078106824669,0.560329592360508,8.532045191612102,4.409379011323911,3.6190170982900707,2.4928431753092695,33.508081122850285,1.3961700467854286,0.9779593433273056,Insufficient
Chitradurga,Karnataka,July,Rainy,23.77838073431362,57.49422216446847,14.017512123720666,25.18256931304114,0.04553370934031076,1.3620715422906804,0.7650178935167162,2.3646244489021964,0.10449493121083608,1.011400044770094,0.359630356114239,6.030173115978167,0.7096542975266884,4.473103109021191,2.127477686910156,19.353181135581274,0.8063825473158864,0.46616947264060693,Insufficient
Davanagere,Karnataka,July,Cloudy,34.45311461886203,61.57600887765213,94.17182260199274,3.550155332535716,4.006857187692482,0.6972096952691498,0.48070885541176644,0.6239090789415435,0.19380523675549588,0.35107827511524725,0.16341129238132301,3.0271355691373802,1.7047950356737145,2.349768110702363,0.7994545815451771,14.398132918625642,0.5999222049427351,0.7532733727021548,Overflow
Ballari,Karnataka,July,Rainy,39.374768795931175,34.10804000700992,35.60369232750533,26.98713614932373,1.5347362591984715,0.6942339919438956,1.6924667119492633,2.379571425428338,0.4490003725896209,1.8550632189399985,0.2704349685056521,8.750661221208363,2.0765924808348917,2.4120053019419627,0.2904770492674096,22.405243001807865,0.9335517917419943,1.2434955700658719,Overflow
Kalaburagi,Karnataka,July,Cloudy,38.19000597039832,79.85161066981146,98.98194634659245,2.1493989187308813,0.19092424511652106,2.2970446835127434,1.5377140612517248,0.8863828990693264,0.6196791632731989,0.31400152543076887,0.0889448424075785,9.05085991732001,2.6418368431169412,4.003209178222385,1.0547248597938994,22.685322218515097,0.9452217591047957,1.1074854967365109,Sufficient
Chikkamagaluru,Karnataka,July,Cloudy,34.04099137589384,81.28728591979734,26.260944842898915,10.28481146821116,0.5208282526218316,4.051866654396083,0.023401040532651907,0.12682193486816684,0.08663151589032092,1.6820396238207724,0.8091797147365716,7.2113300566465135,1.9127536251923476,4.9210881364511385,0.6286843270197704,21.97462488217617,0.9156093700906737,1.2641210556049063,Overflow
Bangalore,Karnataka,August,Rainy,18.268903962016,39.87346203424326,2.3752572363605173,6.6812899225917475,2.1940704489529446,3.8864972232401884,0.9372795362635025,1.6643934429230374,0.4625089126740919,0.9070271986496401,0.9726579382488861,4.89676990496653,3.4576767627487563,2.4647928075715315,2.9472547019061794,24.790928878145287,1.0329553699227203,0.9325077488974691,Insufficient
Mysore,Karnataka,August,Cloudy,31.233404319730642,70.52074862548312,36.364842107549386,8.003903325295562,1.5302777135887158,2.299209646998299,1.7469859215602552,2.704539468474014,0.6153448839332989,0.6621670406009328,0.46646670684405844,3.5102630019929615,3.2559711475728697,2.608285332790933,0.5682054196900598,19.967716284046396,0.8319881785019332,1.1224957153028028,Overflow
Mangalore,Karnataka,August,Cloudy,32.092625688705866,83.83792210610733,71.03367696983256,6.345101207469019,4.83517926511723,6.326946244025963,0.4910686013085621,0.7633364448298582,0.3761008176745094,1.5951439982102114,0.5344699944035941,4.642689739269516,3.303432769939461,2.395168465246444,1.1339267731183522,26.3974631131437,1.0998942963809875,0.935629736548703,Insufficient
Hubli,Karnataka,August,Rainy,23.749283781697173,88.13076325240823,66.28342788473253,21.247926950954177,0.379165877113945,3.8460024438304785,1.0318452358241301,1.2082714913385622,0.5671569053691824,1.6222055297847422,0.7590737832636386,4.634340784959532,0.2641229046949545,2.723846278931404,2.0402384305625834,19.076269665673152,0.794844569403048,1.1035948655343686,Overflow
Dharwad,Karnataka,August,Rainy,24.859369590585928,61.45335324023394,16.218640994402435,12.344617254690707,4.645268886413964,3.625782019770859,0.24808662001533333,0.18905703692485398,0.7293912791707078,0.8474880886163751,0.641985300115439,8.679521724866643,4.109938724918891,4.449089397836441,1.5561299778630695,29.721739056512575,1.2384057940213573,1.8570786351931974,Overflow
Belgaum,Karnataka,August,Cloudy,24.645257108273704,72.76862615043954,83.97395516593477,23.181988589981103,3.299627721710123,9.319422623111377,0.7926385523227006,2.3067946561883845,0.1276005084578885,1.3505422464011816,0.4174689830782248,8.790536815477704,4.671416178207996,1.6431344996841442,0.5318734021068444,33.25105618674657,1.3854606744477735,1.3043829061820726,Insufficient
Tumkur,Karnataka,August,Cloudy,15.915251781443585,75.81529709408241,49.829408128427474,25.370619605400034,1.1710733998069145,6.762544896979955,0.6529405848131502,2.2332933508966746,0.1794948404220692,1.7664140508240176,0.8022254170471733,5.8294722289634535,1.8465049772894333,0.6851673433150218,1.9536319577689605,23.882763048126826,0.9951151270052844,1.2345675718528053,Overflow
Kolar,Karnataka,August,Rainy,24.121603763399847,61.69159458575495,24.49013623797659,27.160432411517593,4.883373661951744,4.703817425221518,0.9539688120544461,2.498854503258465,0.4672717453961468,0.1970110072686051,0.5652294340841604,8.242419979735363,4.5821419345831575,0.04571478474831303,1.8743236485026986,29.01412693680462,1.2089219557001925,0.6361173146540743,Insufficient
Chikmagalur,Karnataka,August,Rainy,31.264152423544903,39.817748501627484,55.317343847198316,21.912981428691754,2.983266221701558,3.8896764912984674,1.7477698572573623,1.8429793384171382,0.6713122611606802,1.1385369632411302,0.909345259665331,8.469497319267838,0.7097264238729234,1.5654354842919216,1.5875170775608165,25.51506269773516,1.0631276124056317,1.2169547702623824,Sufficient
Hassan,Karnataka,August,Cloudy,39.98755016828898,45.82855649912021,80.903006728481,13.18359471835478,2.9033858097200675,1.5901578993341492,1.073762734245086,0.07738717872264433,0.21393185892464273,0.43958110147756435,0.9895142846634263,1.8465719538517256,4.358050252127802,0.84417215027702,2.436365025558249,16.77288024890238,0.6988700103709324,0.5336806792371519,Insufficient
Udupi,Karnataka,August,Rainy,28.956084853268603,57.83876213620689,49.635562630712535,10.109913199300884,2.949759545357819,9.18243914047739,0.04342847126146809,0.9073598458274986,0.8697762884097878,0.567149643753261,0.7767493478157921,0.23064721033272506,3.103908677731153,0.5666963314033152,2.3243274735134376,21.52224197588365,0.8967600823284854,1.0470555648793785,Sufficient
